exception_id,payment_id,customer_id,account_id,exception_timestamp,exception_date,exception_type,exception_reason_code,exception_reason_description,severity,exception_status,assigned_team,assigned_analyst_id,resolution_status,resolution_code,resolved_timestamp,sla_due_timestamp,high_value_flag,requires_manual_review
EXC_SYN_0000437,PAY_SYN_0024532,CUST_SYN_000185,ACCT_SYN_000185,2026-01-25T15:00:00,2026-01-25,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2026-01-25T18:00:00,2026-01-25T23:00:00,TRUE,TRUE
EXC_SYN_0000438,PAY_SYN_0022421,CUST_SYN_000078,ACCT_SYN_000078,2026-03-14T14:56:00,2026-03-14,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-03-14T15:56:00,2026-03-14T18:56:00,TRUE,TRUE
EXC_SYN_0000439,PAY_SYN_0001053,CUST_SYN_000462,ACCT_SYN_001462,2025-12-21T17:13:00,2025-12-21,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2025-12-21T19:13:00,2025-12-22T01:13:00,FALSE,FALSE
EXC_SYN_0000440,PAY_SYN_0016869,CUST_SYN_000154,ACCT_SYN_000154,2026-02-12T22:38:00,2026-02-12,VALIDATION,R001,Payment instruction failed validation,MEDIUM,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-02-13T06:38:00,FALSE,TRUE
EXC_SYN_0000441,PAY_SYN_0022937,CUST_SYN_000170,ACCT_SYN_001170,2025-12-22T21:47:00,2025-12-22,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2025-12-23T03:38:00,2025-12-23T01:47:00,FALSE,TRUE
EXC_SYN_0000442,PAY_SYN_0022820,CUST_SYN_000341,ACCT_SYN_001341,2025-11-28T14:21:00,2025-11-28,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2025-11-28T16:21:00,2025-11-28T22:21:00,TRUE,TRUE
EXC_SYN_0000443,PAY_SYN_0010197,CUST_SYN_000790,ACCT_SYN_000790,2025-12-17T21:53:00,2025-12-17,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2025-12-18T00:53:00,2025-12-18T05:53:00,TRUE,FALSE
EXC_SYN_0000444,PAY_SYN_0003172,CUST_SYN_000365,ACCT_SYN_000365,2025-12-07T10:31:00,2025-12-07,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2025-12-07T14:31:00,TRUE,TRUE
EXC_SYN_0000445,PAY_SYN_0002312,CUST_SYN_000045,ACCT_SYN_000045,2025-12-01T11:24:00,2025-12-01,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2025-12-01T13:24:00,2025-12-01T15:24:00,TRUE,TRUE
EXC_SYN_0000446,PAY_SYN_0013610,CUST_SYN_000071,ACCT_SYN_001071,2026-02-05T09:43:00,2026-02-05,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-02-05T12:43:00,2026-02-05T17:43:00,TRUE,FALSE
EXC_SYN_0000447,PAY_SYN_0003677,CUST_SYN_000050,ACCT_SYN_001050,2026-01-28T17:05:00,2026-01-28,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-01-28T18:05:00,2026-01-28T21:05:00,FALSE,TRUE
EXC_SYN_0000448,PAY_SYN_0010005,CUST_SYN_000186,ACCT_SYN_001186,2025-12-03T14:34:00,2025-12-03,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2025-12-03T22:34:00,TRUE,TRUE
EXC_SYN_0000449,PAY_SYN_0015861,CUST_SYN_000358,ACCT_SYN_000358,2026-01-08T10:59:00,2026-01-08,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-01-08T13:59:00,2026-01-08T18:59:00,FALSE,TRUE
EXC_SYN_0000450,PAY_SYN_0023596,CUST_SYN_000053,ACCT_SYN_000053,2025-12-01T16:37:00,2025-12-01,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-12-01T17:37:00,2025-12-02T00:37:00,FALSE,FALSE
EXC_SYN_0000451,PAY_SYN_0010842,CUST_SYN_000655,ACCT_SYN_000655,2025-11-23T12:52:00,2025-11-23,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2025-11-23T14:52:00,2025-11-23T20:52:00,TRUE,TRUE
EXC_SYN_0000452,PAY_SYN_0012605,CUST_SYN_000386,ACCT_SYN_001386,2026-03-15T15:46:00,2026-03-15,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-03-15T19:46:00,FALSE,TRUE
EXC_SYN_0000453,PAY_SYN_0017646,CUST_SYN_000403,ACCT_SYN_000403,2026-02-03T17:06:00,2026-02-03,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-02-03T18:06:00,2026-02-04T01:06:00,TRUE,TRUE
EXC_SYN_0000454,PAY_SYN_0007766,CUST_SYN_000843,ACCT_SYN_000843,2026-03-15T16:39:00,2026-03-15,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2026-03-15T18:39:00,2026-03-16T00:39:00,FALSE,FALSE
EXC_SYN_0000455,PAY_SYN_0021386,CUST_SYN_000783,ACCT_SYN_000783,2025-11-27T16:52:00,2025-11-27,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2025-11-27T22:57:00,2025-11-27T20:52:00,TRUE,TRUE
EXC_SYN_0000456,PAY_SYN_0016839,CUST_SYN_000544,ACCT_SYN_000544,2026-03-04T20:36:00,2026-03-04,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-03-05T00:36:00,FALSE,TRUE
EXC_SYN_0000457,PAY_SYN_0006277,CUST_SYN_000250,ACCT_SYN_001250,2025-12-26T18:35:00,2025-12-26,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2025-12-26T20:35:00,2025-12-27T02:35:00,FALSE,FALSE
EXC_SYN_0000458,PAY_SYN_0018851,CUST_SYN_000488,ACCT_SYN_001488,2026-02-26T12:46:00,2026-02-26,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-02-26T15:46:00,2026-02-26T16:46:00,TRUE,TRUE
EXC_SYN_0000459,PAY_SYN_0017372,CUST_SYN_000765,ACCT_SYN_000765,2026-01-15T14:26:00,2026-01-15,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-01-15T15:26:00,2026-01-15T22:26:00,FALSE,TRUE
EXC_SYN_0000460,PAY_SYN_0021043,CUST_SYN_000092,ACCT_SYN_000092,2025-12-17T14:56:00,2025-12-17,CURRENCY,R010,Currency handling exception,MEDIUM,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2025-12-17T22:56:00,TRUE,TRUE
EXC_SYN_0000461,PAY_SYN_0019472,CUST_SYN_000465,ACCT_SYN_000465,2025-12-21T14:52:00,2025-12-21,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2025-12-21T17:52:00,2025-12-21T22:52:00,FALSE,FALSE
EXC_SYN_0000462,PAY_SYN_0002329,CUST_SYN_000674,ACCT_SYN_000674,2026-03-01T22:04:00,2026-03-01,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-03-02T08:16:00,2026-03-02T06:04:00,TRUE,TRUE
EXC_SYN_0000463,PAY_SYN_0013998,CUST_SYN_000427,ACCT_SYN_000427,2026-03-15T20:40:00,2026-03-15,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-03-15T22:40:00,2026-03-16T00:40:00,FALSE,TRUE
EXC_SYN_0000464,PAY_SYN_0004990,CUST_SYN_000131,ACCT_SYN_000131,2026-01-17T12:57:00,2026-01-17,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2026-01-17T20:57:00,FALSE,TRUE
EXC_SYN_0000465,PAY_SYN_0022393,CUST_SYN_000542,ACCT_SYN_000542,2026-03-12T16:31:00,2026-03-12,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-03-12T17:31:00,2026-03-13T00:31:00,TRUE,FALSE
EXC_SYN_0000466,PAY_SYN_0024842,CUST_SYN_000155,ACCT_SYN_001155,2026-02-14T15:27:00,2026-02-14,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-02-14T17:27:00,2026-02-14T19:27:00,TRUE,TRUE
EXC_SYN_0000467,PAY_SYN_0021932,CUST_SYN_000485,ACCT_SYN_001485,2025-12-24T16:10:00,2025-12-24,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2025-12-24T19:10:00,2025-12-24T20:10:00,FALSE,TRUE
EXC_SYN_0000468,PAY_SYN_0020218,CUST_SYN_000067,ACCT_SYN_001067,2026-03-14T22:25:00,2026-03-14,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2026-03-15T02:25:00,TRUE,TRUE
EXC_SYN_0000469,PAY_SYN_0020489,CUST_SYN_000594,ACCT_SYN_000594,2026-02-09T23:15:00,2026-02-09,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-02-10T05:34:00,2026-02-10T03:15:00,TRUE,TRUE
EXC_SYN_0000470,PAY_SYN_0007964,CUST_SYN_000669,ACCT_SYN_000669,2025-12-18T18:13:00,2025-12-18,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-12-18T21:13:00,2025-12-19T02:13:00,TRUE,TRUE
EXC_SYN_0000471,PAY_SYN_0021145,CUST_SYN_000866,ACCT_SYN_000866,2026-01-26T14:13:00,2026-01-26,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-01-26T15:13:00,2026-01-26T22:13:00,TRUE,TRUE
EXC_SYN_0000472,PAY_SYN_0014241,CUST_SYN_000418,ACCT_SYN_000418,2025-12-27T09:58:00,2025-12-27,SETTLEMENT,R011,Settlement confirmation delayed,LOW,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2025-12-27T17:58:00,FALSE,FALSE
EXC_SYN_0000473,PAY_SYN_0006480,CUST_SYN_000261,ACCT_SYN_001261,2026-01-01T08:44:00,2026-01-01,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-01-01T11:44:00,2026-01-01T16:44:00,FALSE,TRUE
EXC_SYN_0000474,PAY_SYN_0014037,CUST_SYN_000370,ACCT_SYN_000370,2026-01-20T16:36:00,2026-01-20,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2026-01-20T17:36:00,2026-01-20T20:36:00,TRUE,TRUE
EXC_SYN_0000475,PAY_SYN_0020724,CUST_SYN_000289,ACCT_SYN_000289,2026-03-07T13:58:00,2026-03-07,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-03-07T15:58:00,2026-03-07T21:58:00,FALSE,TRUE
EXC_SYN_0000476,PAY_SYN_0008313,CUST_SYN_000082,ACCT_SYN_000082,2025-12-31T13:14:00,2025-12-31,CUTOFF,R004,Payment missed the processing cutoff,LOW,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2025-12-31T21:14:00,FALSE,FALSE
EXC_SYN_0000477,PAY_SYN_0010936,CUST_SYN_000133,ACCT_SYN_001133,2025-12-07T16:28:00,2025-12-07,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2025-12-07T17:28:00,2025-12-07T20:28:00,TRUE,TRUE
EXC_SYN_0000478,PAY_SYN_0009897,CUST_SYN_000190,ACCT_SYN_000190,2026-03-12T17:28:00,2026-03-12,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-03-12T19:28:00,2026-03-12T21:28:00,TRUE,TRUE
EXC_SYN_0000479,PAY_SYN_0004733,CUST_SYN_000122,ACCT_SYN_001122,2025-11-22T13:13:00,2025-11-22,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2025-11-22T16:13:00,2025-11-22T21:13:00,FALSE,FALSE
EXC_SYN_0000480,PAY_SYN_0018138,CUST_SYN_000607,ACCT_SYN_000607,2026-01-10T18:21:00,2026-01-10,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-01-10T22:21:00,FALSE,TRUE
EXC_SYN_0000481,PAY_SYN_0023347,CUST_SYN_000340,ACCT_SYN_001340,2026-01-25T18:17:00,2026-01-25,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-01-25T20:17:00,2026-01-26T02:17:00,FALSE,TRUE
EXC_SYN_0000482,PAY_SYN_0017733,CUST_SYN_000622,ACCT_SYN_000622,2026-03-11T14:32:00,2026-03-11,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-03-11T17:32:00,2026-03-11T22:32:00,TRUE,TRUE
EXC_SYN_0000483,PAY_SYN_0021164,CUST_SYN_000069,ACCT_SYN_000069,2026-02-03T15:02:00,2026-02-03,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-02-04T01:35:00,2026-02-03T23:02:00,TRUE,FALSE
EXC_SYN_0000484,PAY_SYN_0022924,CUST_SYN_000689,ACCT_SYN_000689,2026-01-13T15:35:00,2026-01-13,VALIDATION,R001,Payment instruction failed validation,MEDIUM,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2026-01-13T23:35:00,FALSE,TRUE
EXC_SYN_0000485,PAY_SYN_0021670,CUST_SYN_000791,ACCT_SYN_000791,2025-12-22T11:30:00,2025-12-22,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2025-12-22T14:30:00,2025-12-22T15:30:00,TRUE,TRUE
EXC_SYN_0000486,PAY_SYN_0009121,CUST_SYN_000478,ACCT_SYN_001478,2025-12-28T12:40:00,2025-12-28,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2025-12-28T13:40:00,2025-12-28T20:40:00,FALSE,TRUE
EXC_SYN_0000487,PAY_SYN_0016069,CUST_SYN_000554,ACCT_SYN_000554,2026-02-01T21:29:00,2026-02-01,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-02-01T23:29:00,2026-02-02T05:29:00,FALSE,FALSE
EXC_SYN_0000488,PAY_SYN_0022479,CUST_SYN_000724,ACCT_SYN_000724,2026-02-19T21:32:00,2026-02-19,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2026-02-20T01:32:00,FALSE,TRUE
EXC_SYN_0000489,PAY_SYN_0000590,CUST_SYN_000831,ACCT_SYN_000831,2025-11-20T13:02:00,2025-11-20,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2025-11-20T14:02:00,2025-11-20T17:02:00,FALSE,TRUE
EXC_SYN_0000490,PAY_SYN_0020710,CUST_SYN_000271,ACCT_SYN_001271,2026-02-17T12:35:00,2026-02-17,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2026-02-17T23:15:00,2026-02-17T20:35:00,FALSE,FALSE
EXC_SYN_0000491,PAY_SYN_0016494,CUST_SYN_000279,ACCT_SYN_001279,2026-01-14T16:56:00,2026-01-14,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-01-14T19:56:00,2026-01-14T20:56:00,FALSE,TRUE
EXC_SYN_0000492,PAY_SYN_0022556,CUST_SYN_000573,ACCT_SYN_000573,2026-03-10T19:23:00,2026-03-10,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-03-10T23:23:00,FALSE,TRUE
EXC_SYN_0000493,PAY_SYN_0023268,CUST_SYN_000417,ACCT_SYN_001417,2026-01-03T21:40:00,2026-01-03,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-01-03T23:40:00,2026-01-04T05:40:00,FALSE,TRUE
EXC_SYN_0000494,PAY_SYN_0009230,CUST_SYN_000011,ACCT_SYN_001011,2025-11-19T14:07:00,2025-11-19,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-11-19T17:07:00,2025-11-19T22:07:00,TRUE,FALSE
EXC_SYN_0000495,PAY_SYN_0020401,CUST_SYN_000338,ACCT_SYN_000338,2026-02-10T14:37:00,2026-02-10,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-02-10T15:37:00,2026-02-10T22:37:00,TRUE,TRUE
EXC_SYN_0000496,PAY_SYN_0007484,CUST_SYN_000909,ACCT_SYN_000909,2026-02-08T17:51:00,2026-02-08,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-02-08T21:51:00,FALSE,TRUE
EXC_SYN_0000497,PAY_SYN_0019368,CUST_SYN_000117,ACCT_SYN_001117,2026-02-13T22:32:00,2026-02-13,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2026-02-14T09:19:00,2026-02-14T06:32:00,TRUE,TRUE
EXC_SYN_0000498,PAY_SYN_0000048,CUST_SYN_000277,ACCT_SYN_000277,2025-11-16T22:45:00,2025-11-16,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2025-11-16T23:45:00,2025-11-17T06:45:00,TRUE,FALSE
EXC_SYN_0000499,PAY_SYN_0001921,CUST_SYN_000578,ACCT_SYN_000578,2026-02-14T09:29:00,2026-02-14,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-02-14T11:29:00,2026-02-14T13:29:00,TRUE,TRUE
EXC_SYN_0000500,PAY_SYN_0004636,CUST_SYN_000533,ACCT_SYN_000533,2025-11-30T15:27:00,2025-11-30,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2025-11-30T19:27:00,TRUE,TRUE
EXC_SYN_0000501,PAY_SYN_0004211,CUST_SYN_000308,ACCT_SYN_001308,2025-11-30T10:05:00,2025-11-30,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2025-11-30T11:05:00,2025-11-30T18:05:00,TRUE,FALSE
EXC_SYN_0000502,PAY_SYN_0016806,CUST_SYN_000823,ACCT_SYN_000823,2025-12-18T15:43:00,2025-12-18,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2025-12-18T17:43:00,2025-12-18T19:43:00,FALSE,TRUE
EXC_SYN_0000503,PAY_SYN_0017018,CUST_SYN_000167,ACCT_SYN_001167,2025-12-10T17:40:00,2025-12-10,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2025-12-10T20:40:00,2025-12-11T01:40:00,FALSE,TRUE
EXC_SYN_0000504,PAY_SYN_0019145,CUST_SYN_000366,ACCT_SYN_000366,2026-01-29T15:02:00,2026-01-29,CURRENCY,R010,Currency handling exception,MEDIUM,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2026-01-29T23:02:00,FALSE,TRUE
EXC_SYN_0000505,PAY_SYN_0023668,CUST_SYN_000217,ACCT_SYN_001217,2025-12-06T17:56:00,2025-12-06,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2025-12-06T19:56:00,2025-12-07T01:56:00,TRUE,FALSE
EXC_SYN_0000506,PAY_SYN_0021454,CUST_SYN_000299,ACCT_SYN_000299,2026-01-25T14:51:00,2026-01-25,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-01-25T17:51:00,2026-01-25T22:51:00,TRUE,TRUE
EXC_SYN_0000507,PAY_SYN_0006465,CUST_SYN_000706,ACCT_SYN_000706,2026-01-19T15:21:00,2026-01-19,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-01-19T16:21:00,2026-01-19T19:21:00,TRUE,TRUE
EXC_SYN_0000508,PAY_SYN_0022987,CUST_SYN_000020,ACCT_SYN_000020,2025-12-23T18:08:00,2025-12-23,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2025-12-24T02:08:00,FALSE,TRUE
EXC_SYN_0000509,PAY_SYN_0002310,CUST_SYN_000471,ACCT_SYN_001471,2026-02-28T11:02:00,2026-02-28,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-02-28T14:02:00,2026-02-28T19:02:00,FALSE,FALSE
EXC_SYN_0000510,PAY_SYN_0003421,CUST_SYN_000578,ACCT_SYN_000578,2025-11-18T11:52:00,2025-11-18,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-11-18T12:52:00,2025-11-18T15:52:00,FALSE,TRUE
EXC_SYN_0000511,PAY_SYN_0004215,CUST_SYN_000456,ACCT_SYN_001456,2026-02-22T16:43:00,2026-02-22,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-02-22T23:44:00,2026-02-22T20:43:00,TRUE,TRUE
EXC_SYN_0000512,PAY_SYN_0019318,CUST_SYN_000767,ACCT_SYN_000767,2025-12-18T19:57:00,2025-12-18,SYSTEM,R007,Processing system unavailable,MEDIUM,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2025-12-19T03:57:00,TRUE,FALSE
EXC_SYN_0000513,PAY_SYN_0005759,CUST_SYN_000084,ACCT_SYN_000084,2026-01-15T21:17:00,2026-01-15,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-01-15T22:17:00,2026-01-16T01:17:00,FALSE,TRUE
EXC_SYN_0000514,PAY_SYN_0024931,CUST_SYN_000448,ACCT_SYN_001448,2025-11-25T13:14:00,2025-11-25,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-11-25T15:14:00,2025-11-25T21:14:00,TRUE,TRUE
EXC_SYN_0000515,PAY_SYN_0019793,CUST_SYN_000342,ACCT_SYN_000342,2026-02-15T15:01:00,2026-02-15,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-02-15T18:01:00,2026-02-15T23:01:00,TRUE,TRUE
